# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-12-15 15:02:42 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04116000 GRAND RIVER AT IONIA, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04116000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	04116000	1969-07-27	2280	A
USGS	04116000	1969-07-28	2020	A
USGS	04116000	1969-07-29	2100	A
USGS	04116000	1969-07-30	2120	A
USGS	04116000	1969-07-31	2210	A
USGS	04116000	1969-08-01	1790	A
USGS	04116000	1969-08-02	1690	A
USGS	04116000	1969-08-03	1300	A
USGS	04116000	1969-08-04	1480	A
USGS	04116000	1969-08-05	1220	A
USGS	04116000	1969-08-06	1140	A
USGS	04116000	1969-08-07	1190	A
USGS	04116000	1969-08-08	1110	A
USGS	04116000	1969-08-09	995	A
USGS	04116000	1969-08-10	897	A
USGS	04116000	1969-08-11	841	A
USGS	04116000	1969-08-12	784	A
USGS	04116000	1969-08-13	823	A
USGS	04116000	1969-08-14	568	A
USGS	04116000	1969-08-15	785	A
USGS	04116000	1969-08-16	510	A
USGS	04116000	1969-08-17	845	A
USGS	04116000	1969-08-18	855	A
USGS	04116000	1969-08-19	885	A
USGS	04116000	1969-08-20	840	A
USGS	04116000	1969-08-21	735	A
USGS	04116000	1969-08-22	700	A
USGS	04116000	1969-08-23	805	A
USGS	04116000	1969-08-24	456	A
USGS	04116000	1969-08-25	592	A
USGS	04116000	1969-08-26	621	A
USGS	04116000	1969-08-27	483	A
USGS	04116000	1969-08-28	568	A
USGS	04116000	1969-08-29	447	A
USGS	04116000	1969-08-30	447	A
USGS	04116000	1969-08-31	535	A
USGS	04116000	1969-09-01	442	A
USGS	04116000	1969-09-02	540	A
USGS	04116000	1969-09-03	394	A
USGS	04116000	1969-09-04	592	A
USGS	04116000	1969-09-05	621	A
USGS	04116000	1969-09-06	511	A
USGS	04116000	1969-09-07	474	A
USGS	04116000	1969-09-08	530	A
USGS	04116000	1969-09-09	573	A
USGS	04116000	1969-09-10	447	A
USGS	04116000	1969-09-11	447	A
USGS	04116000	1969-09-12	452	A
USGS	04116000	1969-09-13	442	A
USGS	04116000	1969-09-14	373	A
USGS	04116000	1969-09-15	525	A
USGS	04116000	1969-09-16	416	A
USGS	04116000	1969-09-17	360	A
USGS	04116000	1969-09-18	398	A
USGS	04116000	1969-09-19	434	A
USGS	04116000	1969-09-20	525	A
USGS	04116000	1969-09-21	270	A
USGS	04116000	1969-09-22	348	A
USGS	04116000	1969-09-23	564	A
USGS	04116000	1969-09-24	328	A
USGS	04116000	1969-09-25	540	A
USGS	04116000	1969-09-26	352	A
USGS	04116000	1969-09-27	344	A
USGS	04116000	1969-09-28	544	A
USGS	04116000	1969-09-29	348	A
USGS	04116000	1969-09-30	452	A
USGS	04116000	1969-10-01	324	A
USGS	04116000	1969-10-02	488	A
USGS	04116000	1969-10-03	398	A
USGS	04116000	1969-10-04	365	A
USGS	04116000	1969-10-05	398	A
USGS	04116000	1969-10-06	420	A
USGS	04116000	1969-10-07	535	A
USGS	04116000	1969-10-08	568	A
USGS	04116000	1969-10-09	597	A
USGS	04116000	1969-10-10	588	A
USGS	04116000	1969-10-11	616	A
USGS	04116000	1969-10-12	735	A
USGS	04116000	1969-10-13	800	A
USGS	04116000	1969-10-14	725	A
USGS	04116000	1969-10-15	810	A
USGS	04116000	1969-10-16	790	A
USGS	04116000	1969-10-17	815	A
USGS	04116000	1969-10-18	790	A
USGS	04116000	1969-10-19	750	A
USGS	04116000	1969-10-20	770	A
USGS	04116000	1969-10-21	755	A
USGS	04116000	1969-10-22	770	A
USGS	04116000	1969-10-23	715	A
USGS	04116000	1969-10-24	730	A
USGS	04116000	1969-10-25	745	A
USGS	04116000	1969-10-26	665	A
USGS	04116000	1969-10-27	705	A
USGS	04116000	1969-10-28	680	A
USGS	04116000	1969-10-29	641	A
USGS	04116000	1969-10-30	670	A
USGS	04116000	1969-10-31	670	A
USGS	04116000	1969-11-01	685	A
USGS	04116000	1969-11-02	914	A
USGS	04116000	1969-11-03	786	A
USGS	04116000	1969-11-04	713	A
USGS	04116000	1969-11-05	1100	A
USGS	04116000	1969-11-06	789	A
USGS	04116000	1969-11-07	922	A
USGS	04116000	1969-11-08	810	A
USGS	04116000	1969-11-09	857	A
USGS	04116000	1969-11-10	813	A
USGS	04116000	1969-11-11	692	A
USGS	04116000	1969-11-12	727	A
USGS	04116000	1969-11-13	768	A
USGS	04116000	1969-11-14	753	A
USGS	04116000	1969-11-15	670	A
USGS	04116000	1969-11-16	631	A
USGS	04116000	1969-11-17	779	A
USGS	04116000	1969-11-18	729	A
USGS	04116000	1969-11-19	1030	A
USGS	04116000	1969-11-20	1340	A
USGS	04116000	1969-11-21	1330	A
USGS	04116000	1969-11-22	1380	A
USGS	04116000	1969-11-23	1330	A
USGS	04116000	1969-11-24	1360	A
USGS	04116000	1969-11-25	1290	A
USGS	04116000	1969-11-26	1200	A
USGS	04116000	1969-11-27	1240	A
USGS	04116000	1969-11-28	1370	A
USGS	04116000	1969-11-29	1210	A
USGS	04116000	1969-11-30	1320	A
USGS	04116000	1969-12-01	1090	A
USGS	04116000	1969-12-02	1030	A
USGS	04116000	1969-12-03	1140	A
USGS	04116000	1969-12-04	938	A
USGS	04116000	1969-12-05	984	A
USGS	04116000	1969-12-06	846	A
USGS	04116000	1969-12-07	972	A
USGS	04116000	1969-12-08	858	A
USGS	04116000	1969-12-09	807	A
USGS	04116000	1969-12-10	940	A
USGS	04116000	1969-12-11	899	A
USGS	04116000	1969-12-12	954	A
USGS	04116000	1969-12-13	864	A
USGS	04116000	1969-12-14	794	A
USGS	04116000	1969-12-15	874	A
USGS	04116000	1969-12-16	977	A
USGS	04116000	1969-12-17	853	A
USGS	04116000	1969-12-18	778	A
USGS	04116000	1969-12-19	831	A
USGS	04116000	1969-12-20	838	A
USGS	04116000	1969-12-21	580	A
USGS	04116000	1969-12-22	660	A
USGS	04116000	1969-12-23	640	A
USGS	04116000	1969-12-24	480	A
USGS	04116000	1969-12-25	480	A
USGS	04116000	1969-12-26	720	A
USGS	04116000	1969-12-27	600	A
USGS	04116000	1969-12-28	600	A
USGS	04116000	1969-12-29	660	A
USGS	04116000	1969-12-30	760	A
USGS	04116000	1969-12-31	720	A
USGS	04116000	1970-01-01	660	A
USGS	04116000	1970-01-02	620	A
USGS	04116000	1970-01-03	580	A
USGS	04116000	1970-01-04	620	A
USGS	04116000	1970-01-05	540	A
USGS	04116000	1970-01-06	370	A
USGS	04116000	1970-01-07	480	A
USGS	04116000	1970-01-08	480	A
USGS	04116000	1970-01-09	600	A
USGS	04116000	1970-01-10	580	A
USGS	04116000	1970-01-11	780	A
USGS	04116000	1970-01-12	700	A
USGS	04116000	1970-01-13	820	A
USGS	04116000	1970-01-14	600	A
USGS	04116000	1970-01-15	470	A
USGS	04116000	1970-01-16	720	A
USGS	04116000	1970-01-17	580	A
USGS	04116000	1970-01-18	500	A
USGS	04116000	1970-01-19	680	A
USGS	04116000	1970-01-20	500	A
USGS	04116000	1970-01-21	480	A
USGS	04116000	1970-01-22	480	A
USGS	04116000	1970-01-23	480	A
USGS	04116000	1970-01-24	500	A
USGS	04116000	1970-01-25	720	A
USGS	04116000	1970-01-26	600	A
USGS	04116000	1970-01-27	500	A
USGS	04116000	1970-01-28	860	A
USGS	04116000	1970-01-29	800	A
USGS	04116000	1970-01-30	960	A
USGS	04116000	1970-01-31	880	A
USGS	04116000	1970-02-01	1100	A
USGS	04116000	1970-02-02	1000	A
USGS	04116000	1970-02-03	1300	A
USGS	04116000	1970-02-04	740	A
USGS	04116000	1970-02-05	860	A
USGS	04116000	1970-02-06	980	A
USGS	04116000	1970-02-07	1100	A
USGS	04116000	1970-02-08	1200	A
USGS	04116000	1970-02-09	1200	A
USGS	04116000	1970-02-10	1000	A
USGS	04116000	1970-02-11	940	A
USGS	04116000	1970-02-12	840	A
USGS	04116000	1970-02-13	880	A
USGS	04116000	1970-02-14	740	A
USGS	04116000	1970-02-15	700	A
USGS	04116000	1970-02-16	800	A
USGS	04116000	1970-02-17	840	A
USGS	04116000	1970-02-18	700	A
USGS	04116000	1970-02-19	700	A
USGS	04116000	1970-02-20	860	A
USGS	04116000	1970-02-21	860	A
USGS	04116000	1970-02-22	1100	A
USGS	04116000	1970-02-23	1300	A
USGS	04116000	1970-02-24	900	A
USGS	04116000	1970-02-25	1100	A
USGS	04116000	1970-02-26	1200	A
USGS	04116000	1970-02-27	1000	A
USGS	04116000	1970-02-28	1200	A
USGS	04116000	1970-03-01	1000	A
USGS	04116000	1970-03-02	1000	A
USGS	04116000	1970-03-03	900	A
USGS	04116000	1970-03-04	1700	A
USGS	04116000	1970-03-05	3000	A
USGS	04116000	1970-03-06	4200	A
USGS	04116000	1970-03-07	4580	A
USGS	04116000	1970-03-08	4300	A
USGS	04116000	1970-03-09	3900	A
USGS	04116000	1970-03-10	3400	A
USGS	04116000	1970-03-11	2900	A
USGS	04116000	1970-03-12	2500	A
USGS	04116000	1970-03-13	2200	A
USGS	04116000	1970-03-14	1000	A
USGS	04116000	1970-03-15	1200	A
USGS	04116000	1970-03-16	2000	A
USGS	04116000	1970-03-17	1400	A
USGS	04116000	1970-03-18	1100	A
USGS	04116000	1970-03-19	1100	A
USGS	04116000	1970-03-20	1200	A
USGS	04116000	1970-03-21	1300	A
USGS	04116000	1970-03-22	1500	A
USGS	04116000	1970-03-23	1500	A
USGS	04116000	1970-03-24	1800	A
USGS	04116000	1970-03-25	1900	A
USGS	04116000	1970-03-26	2000	A
USGS	04116000	1970-03-27	2200	A
USGS	04116000	1970-03-28	1900	A
USGS	04116000	1970-03-29	1700	A
USGS	04116000	1970-03-30	2000	A
USGS	04116000	1970-03-31	2000	A
USGS	04116000	1970-04-01	1600	A
USGS	04116000	1970-04-02	2000	A
USGS	04116000	1970-04-03	3000	A
USGS	04116000	1970-04-04	2700	A
USGS	04116000	1970-04-05	2720	A
USGS	04116000	1970-04-06	3060	A
USGS	04116000	1970-04-07	4620	A
USGS	04116000	1970-04-08	6340	A
USGS	04116000	1970-04-09	7840	A
USGS	04116000	1970-04-10	8750	A
USGS	04116000	1970-04-11	8350	A
USGS	04116000	1970-04-12	7380	A
USGS	04116000	1970-04-13	6190	A
USGS	04116000	1970-04-14	5160	A
USGS	04116000	1970-04-15	4420	A
USGS	04116000	1970-04-16	3990	A
USGS	04116000	1970-04-17	3680	A
USGS	04116000	1970-04-18	3330	A
USGS	04116000	1970-04-19	3030	A
USGS	04116000	1970-04-20	3770	A
USGS	04116000	1970-04-21	4040	A
USGS	04116000	1970-04-22	4860	A
USGS	04116000	1970-04-23	4970	A
USGS	04116000	1970-04-24	4880	A
USGS	04116000	1970-04-25	4650	A
USGS	04116000	1970-04-26	4100	A
USGS	04116000	1970-04-27	3730	A
USGS	04116000	1970-04-28	3300	A
USGS	04116000	1970-04-29	3220	A
USGS	04116000	1970-04-30	3130	A
USGS	04116000	1970-05-01	3130	A
USGS	04116000	1970-05-02	3640	A
USGS	04116000	1970-05-03	3390	A
USGS	04116000	1970-05-04	3220	A
USGS	04116000	1970-05-05	2620	A
USGS	04116000	1970-05-06	2160	A
USGS	04116000	1970-05-07	2100	A
USGS	04116000	1970-05-08	1980	A
USGS	04116000	1970-05-09	1740	A
USGS	04116000	1970-05-10	1640	A
USGS	04116000	1970-05-11	1530	A
USGS	04116000	1970-05-12	1410	A
USGS	04116000	1970-05-13	1480	A
USGS	04116000	1970-05-14	1740	A
USGS	04116000	1970-05-15	2050	A
USGS	04116000	1970-05-16	2360	A
USGS	04116000	1970-05-17	2970	A
USGS	04116000	1970-05-18	2710	A
USGS	04116000	1970-05-19	2790	A
USGS	04116000	1970-05-20	2590	A
USGS	04116000	1970-05-21	2060	A
USGS	04116000	1970-05-22	2020	A
USGS	04116000	1970-05-23	1640	A
USGS	04116000	1970-05-24	1780	A
USGS	04116000	1970-05-25	2170	A
USGS	04116000	1970-05-26	2810	A
USGS	04116000	1970-05-27	2610	A
USGS	04116000	1970-05-28	2020	A
USGS	04116000	1970-05-29	2240	A
USGS	04116000	1970-05-30	2190	A
USGS	04116000	1970-05-31	1840	A
USGS	04116000	1970-06-01	1910	A
USGS	04116000	1970-06-02	2040	A
USGS	04116000	1970-06-03	2550	A
USGS	04116000	1970-06-04	2120	A
USGS	04116000	1970-06-05	2080	A
USGS	04116000	1970-06-06	1790	A
USGS	04116000	1970-06-07	1570	A
USGS	04116000	1970-06-08	1480	A
USGS	04116000	1970-06-09	1440	A
USGS	04116000	1970-06-10	1350	A
USGS	04116000	1970-06-11	1110	A
USGS	04116000	1970-06-12	1050	A
USGS	04116000	1970-06-13	1190	A
USGS	04116000	1970-06-14	1650	A
USGS	04116000	1970-06-15	1860	A
USGS	04116000	1970-06-16	1530	A
USGS	04116000	1970-06-17	2130	A
USGS	04116000	1970-06-18	1950	A
USGS	04116000	1970-06-19	2330	A
USGS	04116000	1970-06-20	2350	A
USGS	04116000	1970-06-21	2270	A
USGS	04116000	1970-06-22	2140	A
USGS	04116000	1970-06-23	1820	A
USGS	04116000	1970-06-24	1660	A
USGS	04116000	1970-06-25	1680	A
USGS	04116000	1970-06-26	1410	A
USGS	04116000	1970-06-27	1300	A
USGS	04116000	1970-06-28	1230	A
USGS	04116000	1970-06-29	1420	A
USGS	04116000	1970-06-30	1290	A
USGS	04116000	1970-07-01	1330	A
USGS	04116000	1970-07-02	1340	A
USGS	04116000	1970-07-03	1330	A
USGS	04116000	1970-07-04	1150	A
USGS	04116000	1970-07-05	1130	A
USGS	04116000	1970-07-06	947	A
USGS	04116000	1970-07-07	910	A
USGS	04116000	1970-07-08	997	A
USGS	04116000	1970-07-09	1040	A
USGS	04116000	1970-07-10	1000	A
USGS	04116000	1970-07-11	1370	A
USGS	04116000	1970-07-12	1520	A
USGS	04116000	1970-07-13	1270	A
USGS	04116000	1970-07-14	1480	A
USGS	04116000	1970-07-15	1300	A
USGS	04116000	1970-07-16	1340	A
USGS	04116000	1970-07-17	1280	A
USGS	04116000	1970-07-18	1100	A
USGS	04116000	1970-07-19	881	A
USGS	04116000	1970-07-20	1090	A
USGS	04116000	1970-07-21	1380	A
USGS	04116000	1970-07-22	1310	A
USGS	04116000	1970-07-23	1270	A
USGS	04116000	1970-07-24	1370	A
USGS	04116000	1970-07-25	1480	A
USGS	04116000	1970-07-26	1190	A
USGS	04116000	1970-07-27	1160	A
USGS	04116000	1970-07-28	1040	A
USGS	04116000	1970-07-29	1030	A
USGS	04116000	1970-07-30	1040	A
USGS	04116000	1970-07-31	1070	A
USGS	04116000	1970-08-01	1140	A
USGS	04116000	1970-08-02	1020	A
USGS	04116000	1970-08-03	1040	A
USGS	04116000	1970-08-04	1040	A
USGS	04116000	1970-08-05	838	A
USGS	04116000	1970-08-06	929	A
USGS	04116000	1970-08-07	939	A
USGS	04116000	1970-08-08	650	A
USGS	04116000	1970-08-09	545	A
USGS	04116000	1970-08-10	874	A
USGS	04116000	1970-08-11	564	A
USGS	04116000	1970-08-12	627	A
USGS	04116000	1970-08-13	517	A
USGS	04116000	1970-08-14	377	A
USGS	04116000	1970-08-15	443	A
USGS	04116000	1970-08-16	501	A
USGS	04116000	1970-08-17	477	A
USGS	04116000	1970-08-18	551	A
USGS	04116000	1970-08-19	560	A
USGS	04116000	1970-08-20	750	A
USGS	04116000	1970-08-21	883	A
USGS	04116000	1970-08-22	936	A
USGS	04116000	1970-08-23	1170	A
USGS	04116000	1970-08-24	762	A
USGS	04116000	1970-08-25	295	A
USGS	04116000	1970-08-26	176	A
USGS	04116000	1970-08-27	166	A
USGS	04116000	1970-08-28	436	A
USGS	04116000	1970-08-29	475	A
USGS	04116000	1970-08-30	325	A
USGS	04116000	1970-08-31	605	A
USGS	04116000	1970-09-01	612	A
USGS	04116000	1970-09-02	546	A
USGS	04116000	1970-09-03	531	A
USGS	04116000	1970-09-04	807	A
USGS	04116000	1970-09-05	507	A
USGS	04116000	1970-09-06	453	A
USGS	04116000	1970-09-07	508	A
USGS	04116000	1970-09-08	641	A
USGS	04116000	1970-09-09	645	A
USGS	04116000	1970-09-10	501	A
USGS	04116000	1970-09-11	487	A
USGS	04116000	1970-09-12	502	A
USGS	04116000	1970-09-13	442	A
USGS	04116000	1970-09-14	627	A
USGS	04116000	1970-09-15	645	A
USGS	04116000	1970-09-16	715	A
USGS	04116000	1970-09-17	1320	A
USGS	04116000	1970-09-18	1120	A
USGS	04116000	1970-09-19	1510	A
USGS	04116000	1970-09-20	1220	A
USGS	04116000	1970-09-21	1150	A
USGS	04116000	1970-09-22	1240	A
USGS	04116000	1970-09-23	1200	A
USGS	04116000	1970-09-24	1100	A
USGS	04116000	1970-09-25	1060	A
USGS	04116000	1970-09-26	1130	A
USGS	04116000	1970-09-27	1150	A
USGS	04116000	1970-09-28	1090	A
USGS	04116000	1970-09-29	1060	A
USGS	04116000	1970-09-30	1170	A
USGS	04116000	1970-10-01	1060	A
USGS	04116000	1970-10-02	994	A
USGS	04116000	1970-10-03	940	A
USGS	04116000	1970-10-04	920	A
USGS	04116000	1970-10-05	944	A
USGS	04116000	1970-10-06	988	A
USGS	04116000	1970-10-07	1250	A
USGS	04116000	1970-10-08	748	A
USGS	04116000	1970-10-09	518	A
USGS	04116000	1970-10-10	1310	A
USGS	04116000	1970-10-11	2180	A
USGS	04116000	1970-10-12	1860	A
USGS	04116000	1970-10-13	1560	A
USGS	04116000	1970-10-14	2040	A
USGS	04116000	1970-10-15	3410	A
USGS	04116000	1970-10-16	3410	A
USGS	04116000	1970-10-17	2960	A
USGS	04116000	1970-10-18	2770	A
USGS	04116000	1970-10-19	2570	A
USGS	04116000	1970-10-20	2300	A
USGS	04116000	1970-10-21	2270	A
USGS	04116000	1970-10-22	2140	A
USGS	04116000	1970-10-23	1930	A
USGS	04116000	1970-10-24	1850	A
USGS	04116000	1970-10-25	1950	A
USGS	04116000	1970-10-26	1700	A
USGS	04116000	1970-10-27	1620	A
USGS	04116000	1970-10-28	1570	A
USGS	04116000	1970-10-29	1660	A
USGS	04116000	1970-10-30	1680	A
USGS	04116000	1970-10-31	1760	A
USGS	04116000	1970-11-01	1800	A
USGS	04116000	1970-11-02	1690	A
USGS	04116000	1970-11-03	2170	A
USGS	04116000	1970-11-04	2920	A
USGS	04116000	1970-11-05	3710	A
USGS	04116000	1970-11-06	4200	A
USGS	04116000	1970-11-07	4010	A
USGS	04116000	1970-11-08	3350	A
USGS	04116000	1970-11-09	3410	A
USGS	04116000	1970-11-10	3170	A
USGS	04116000	1970-11-11	3070	A
USGS	04116000	1970-11-12	3070	A
USGS	04116000	1970-11-13	2760	A
USGS	04116000	1970-11-14	2870	A
USGS	04116000	1970-11-15	2440	A
USGS	04116000	1970-11-16	2490	A
USGS	04116000	1970-11-17	2340	A
USGS	04116000	1970-11-18	2410	A
USGS	04116000	1970-11-19	1960	A
USGS	04116000	1970-11-20	2070	A
USGS	04116000	1970-11-21	2390	A
USGS	04116000	1970-11-22	2530	A
USGS	04116000	1970-11-23	2350	A
USGS	04116000	1970-11-24	2380	A
USGS	04116000	1970-11-25	2120	A
USGS	04116000	1970-11-26	2070	A
USGS	04116000	1970-11-27	2170	A
USGS	04116000	1970-11-28	2070	A
USGS	04116000	1970-11-29	2200	A
USGS	04116000	1970-11-30	3300	A
USGS	04116000	1970-12-01	3500	A
USGS	04116000	1970-12-02	3500	A
USGS	04116000	1970-12-03	3500	A
USGS	04116000	1970-12-04	3500	A
USGS	04116000	1970-12-05	3500	A
USGS	04116000	1970-12-06	3500	A
USGS	04116000	1970-12-07	3400	A
USGS	04116000	1970-12-08	3000	A
USGS	04116000	1970-12-09	2400	A
USGS	04116000	1970-12-10	3000	A
USGS	04116000	1970-12-11	2700	A
USGS	04116000	1970-12-12	2800	A
USGS	04116000	1970-12-13	2700	A
USGS	04116000	1970-12-14	2500	A
USGS	04116000	1970-12-15	2600	A
USGS	04116000	1970-12-16	2700	A
USGS	04116000	1970-12-17	2600	A
USGS	04116000	1970-12-18	2600	A
USGS	04116000	1970-12-19	3000	A
USGS	04116000	1970-12-20	3100	A
USGS	04116000	1970-12-21	3300	A
USGS	04116000	1970-12-22	3000	A
USGS	04116000	1970-12-23	3600	A
USGS	04116000	1970-12-24	3200	A
USGS	04116000	1970-12-25	2600	A
USGS	04116000	1970-12-26	2000	A
USGS	04116000	1970-12-27	2200	A
USGS	04116000	1970-12-28	2100	A
USGS	04116000	1970-12-29	1300	A
USGS	04116000	1970-12-30	2700	A
USGS	04116000	1970-12-31	2100	A
USGS	04116000	1971-01-01	1800	A
USGS	04116000	1971-01-02	2100	A
USGS	04116000	1971-01-03	2000	A
USGS	04116000	1971-01-04	2200	A
USGS	04116000	1971-01-05	2000	A
USGS	04116000	1971-01-06	2100	A
USGS	04116000	1971-01-07	1500	A
USGS	04116000	1971-01-08	1700	A
USGS	04116000	1971-01-09	1400	A
USGS	04116000	1971-01-10	1700	A
USGS	04116000	1971-01-11	1800	A
USGS	04116000	1971-01-12	1800	A
USGS	04116000	1971-01-13	1900	A
USGS	04116000	1971-01-14	1800	A
USGS	04116000	1971-01-15	1500	A
USGS	04116000	1971-01-16	1200	A
USGS	04116000	1971-01-17	1200	A
USGS	04116000	1971-01-18	1400	A
USGS	04116000	1971-01-19	840	A
USGS	04116000	1971-01-20	820	A
USGS	04116000	1971-01-21	1200	A
USGS	04116000	1971-01-22	1400	A
USGS	04116000	1971-01-23	1200	A
USGS	04116000	1971-01-24	1240	A
USGS	04116000	1971-01-25	900	A
USGS	04116000	1971-01-26	1100	A
USGS	04116000	1971-01-27	1400	A
USGS	04116000	1971-01-28	540	A
USGS	04116000	1971-01-29	800	A
USGS	04116000	1971-01-30	1000	A
USGS	04116000	1971-01-31	950	A
USGS	04116000	1971-02-01	600	A
USGS	04116000	1971-02-02	850	A
USGS	04116000	1971-02-03	900	A
USGS	04116000	1971-02-04	1180	A
USGS	04116000	1971-02-05	1400	A
USGS	04116000	1971-02-06	2670	A
USGS	04116000	1971-02-07	2870	A
USGS	04116000	1971-02-08	3040	A
USGS	04116000	1971-02-09	2600	A
USGS	04116000	1971-02-10	2660	A
USGS	04116000	1971-02-11	3140	A
USGS	04116000	1971-02-12	2770	A
USGS	04116000	1971-02-13	2700	A
USGS	04116000	1971-02-14	1800	A
USGS	04116000	1971-02-15	2100	A
USGS	04116000	1971-02-16	2200	A
USGS	04116000	1971-02-17	2400	A
USGS	04116000	1971-02-18	1900	A
USGS	04116000	1971-02-19	3000	A
USGS	04116000	1971-02-20	5000	A
USGS	04116000	1971-02-21	9000	A
USGS	04116000	1971-02-22	12000	A
USGS	04116000	1971-02-23	13000	A
USGS	04116000	1971-02-24	12500	A
USGS	04116000	1971-02-25	11000	A
USGS	04116000	1971-02-26	12000	A
USGS	04116000	1971-02-27	11400	A
USGS	04116000	1971-02-28	11600	A
USGS	04116000	1971-03-01	10900	A
USGS	04116000	1971-03-02	9730	A
USGS	04116000	1971-03-03	8830	A
USGS	04116000	1971-03-04	7800	A
USGS	04116000	1971-03-05	6800	A
USGS	04116000	1971-03-06	6000	A
USGS	04116000	1971-03-07	5000	A
USGS	04116000	1971-03-08	4500	A
USGS	04116000	1971-03-09	4000	A
USGS	04116000	1971-03-10	3700	A
USGS	04116000	1971-03-11	3500	A
USGS	04116000	1971-03-12	3300	A
USGS	04116000	1971-03-13	3100	A
USGS	04116000	1971-03-14	3290	A
USGS	04116000	1971-03-15	6300	A
USGS	04116000	1971-03-16	8820	A
USGS	04116000	1971-03-17	9850	A
USGS	04116000	1971-03-18	9610	A
USGS	04116000	1971-03-19	8600	A
USGS	04116000	1971-03-20	7660	A
USGS	04116000	1971-03-21	7090	A
USGS	04116000	1971-03-22	6490	A
USGS	04116000	1971-03-23	5900	A
USGS	04116000	1971-03-24	5400	A
USGS	04116000	1971-03-25	5000	A
USGS	04116000	1971-03-26	4600	A
USGS	04116000	1971-03-27	4290	A
USGS	04116000	1971-03-28	4160	A
USGS	04116000	1971-03-29	4250	A
USGS	04116000	1971-03-30	4210	A
USGS	04116000	1971-03-31	4230	A
USGS	04116000	1971-04-01	4110	A
USGS	04116000	1971-04-02	4030	A
USGS	04116000	1971-04-03	3900	A
USGS	04116000	1971-04-04	3640	A
USGS	04116000	1971-04-05	3580	A
USGS	04116000	1971-04-06	3380	A
USGS	04116000	1971-04-07	3130	A
USGS	04116000	1971-04-08	3030	A
USGS	04116000	1971-04-09	2860	A
USGS	04116000	1971-04-10	2770	A
USGS	04116000	1971-04-11	2590	A
USGS	04116000	1971-04-12	2510	A
USGS	04116000	1971-04-13	2890	A
USGS	04116000	1971-04-14	3360	A
USGS	04116000	1971-04-15	3570	A
USGS	04116000	1971-04-16	3310	A
USGS	04116000	1971-04-17	3060	A
USGS	04116000	1971-04-18	3190	A
USGS	04116000	1971-04-19	2910	A
USGS	04116000	1971-04-20	2590	A
USGS	04116000	1971-04-21	2620	A
USGS	04116000	1971-04-22	2630	A
USGS	04116000	1971-04-23	2490	A
USGS	04116000	1971-04-24	2170	A
USGS	04116000	1971-04-25	2010	A
USGS	04116000	1971-04-26	1920	A
USGS	04116000	1971-04-27	1960	A
USGS	04116000	1971-04-28	1870	A
USGS	04116000	1971-04-29	1720	A
USGS	04116000	1971-04-30	1710	A
USGS	04116000	1971-05-01	1590	A
USGS	04116000	1971-05-02	1480	A
USGS	04116000	1971-05-03	1620	A
USGS	04116000	1971-05-04	1570	A
USGS	04116000	1971-05-05	1410	A
USGS	04116000	1971-05-06	1450	A
USGS	04116000	1971-05-07	1430	A
USGS	04116000	1971-05-08	1430	A
USGS	04116000	1971-05-09	1310	A
USGS	04116000	1971-05-10	1250	A
USGS	04116000	1971-05-11	1170	A
USGS	04116000	1971-05-12	1150	A
USGS	04116000	1971-05-13	1010	A
USGS	04116000	1971-05-14	1130	A
USGS	04116000	1971-05-15	1110	A
USGS	04116000	1971-05-16	1130	A
USGS	04116000	1971-05-17	970	A
USGS	04116000	1971-05-18	964	A
USGS	04116000	1971-05-19	1070	A
USGS	04116000	1971-05-20	846	A
USGS	04116000	1971-05-21	983	A
USGS	04116000	1971-05-22	971	A
USGS	04116000	1971-05-23	801	A
USGS	04116000	1971-05-24	792	A
USGS	04116000	1971-05-25	995	A
USGS	04116000	1971-05-26	1050	A
USGS	04116000	1971-05-27	1110	A
USGS	04116000	1971-05-28	955	A
USGS	04116000	1971-05-29	925	A
USGS	04116000	1971-05-30	906	A
USGS	04116000	1971-05-31	888	A
USGS	04116000	1971-06-01	871	A
USGS	04116000	1971-06-02	751	A
USGS	04116000	1971-06-03	726	A
USGS	04116000	1971-06-04	792	A
USGS	04116000	1971-06-05	852	A
USGS	04116000	1971-06-06	791	A
USGS	04116000	1971-06-07	802	A
USGS	04116000	1971-06-08	931	A
USGS	04116000	1971-06-09	788	A
USGS	04116000	1971-06-10	718	A
USGS	04116000	1971-06-11	702	A
USGS	04116000	1971-06-12	699	A
USGS	04116000	1971-06-13	1120	A
USGS	04116000	1971-06-14	1940	A
USGS	04116000	1971-06-15	1400	A
